,COUNTRY,Country,Data type,Year,Value
12539,DEU,Germany,Death within 30 days,2002,8.7873199825789
12540,DEU,Germany,Death within 30 days,2003,9.2043539017976
12541,DEU,Germany,Death within 30 days,2004,8.0821023156468
12542,DEU,Germany,Death within 30 days,2005,7.5614361809255
12543,DEU,Germany,Death within 30 days,2006,7.2715476941065
12544,DEU,Germany,Death within 30 days,2007,7.0739281940458
12545,DEU,Germany,Death within 30 days,2008,6.453275140046999
12546,DEU,Germany,Death within 30 days,2009,6.5993134203434005
12547,DEU,Germany,Death within 30 days,2010,5.3840604122344
12548,DEU,Germany,Death within 30 days,2011,6.1979449063251995
12549,DEU,Germany,Death within 30 days,2012,5.9867140721268
12550,DEU,Germany,Death within 30 days,2013,5.9766122420043
12551,DEU,Germany,Death within 30 days,2014,5.8565900879437995
12552,DEU,Germany,Death within 30 days,2015,5.992260036465
12553,DEU,Germany,Death within 30 days,2016,6.0635214273518
12554,DEU,Germany,Death within 30 days,2017,5.676851780198501
12555,DEU,Germany,Death within 30 days,2018,5.9007174086579
12556,GRC,Greece,Death within 30 days,2000,428.0
12557,GRC,Greece,Death within 30 days,2001,385.0
12558,GRC,Greece,Death within 30 days,2002,340.0
12559,GRC,Greece,Death within 30 days,2003,322.0
12560,GRC,Greece,Death within 30 days,2004,317.0
12561,GRC,Greece,Death within 30 days,2005,322.0
12562,GRC,Greece,Death within 30 days,2006,327.0
12563,GRC,Greece,Death within 30 days,2007,330.0
12564,GRC,Greece,Death within 30 days,2008,329.0
12565,GRC,Greece,Death within 30 days,2009,275.0
12566,GRC,Greece,Death within 30 days,2010,268.0
12567,GRC,Greece,Death within 30 days,2011,260.0
12568,GRC,Greece,Death within 30 days,2012,248.0
12569,GRC,Greece,Death within 30 days,2013,234.0
12570,GRC,Greece,Death within 30 days,2014,187.0
12571,GRC,Greece,Death within 30 days,2015,225.0
12572,GRC,Greece,Death within 30 days,2016,236.0
12573,GRC,Greece,Death within 30 days,2017,192.0
12574,GRC,Greece,Death within 30 days,2018,224.0
12575,GRC,Greece,Death within 30 days,2000,23.835764896935
12576,GRC,Greece,Death within 30 days,2001,20.629472174861
12577,GRC,Greece,Death within 30 days,2002,17.807023194695002
12578,GRC,Greece,Death within 30 days,2003,16.50905306225
12579,GRC,Greece,Death within 30 days,2004,15.942474322307
12580,GRC,Greece,Death within 30 days,2005,15.913132089869
12581,GRC,Greece,Death within 30 days,2006,15.936744283972
12582,GRC,Greece,Death within 30 days,2007,15.933838838394001
12583,GRC,Greece,Death within 30 days,2008,15.801764226150999
12584,GRC,Greece,Death within 30 days,2009,13.129048521143998
12585,GRC,Greece,Death within 30 days,2010,12.677041027257
12586,GRC,Greece,Death within 30 days,2011,12.117184357834
12587,GRC,Greece,Death within 30 days,2012,11.318133566755
12588,GRC,Greece,Death within 30 days,2013,10.598997352968
12589,GRC,Greece,Death within 30 days,2014,8.3537075943243
12590,GRC,Greece,Death within 30 days,2015,9.9159436474719
12591,GRC,Greece,Death within 30 days,2016,10.292853488645001
12592,GRC,Greece,Death within 30 days,2017,8.276786072238199
12593,GRC,Greece,Death within 30 days,2018,9.5719868966337
12594,HUN,Hungary,Death within 30 days,2000,203.0
12595,HUN,Hungary,Death within 30 days,2001,248.0
12596,HUN,Hungary,Death within 30 days,2002,231.0
12597,HUN,Hungary,Death within 30 days,2003,232.0
12598,HUN,Hungary,Death within 30 days,2004,214.0
12599,HUN,Hungary,Death within 30 days,2005,206.0
12600,HUN,Hungary,Death within 30 days,2006,216.0
12601,HUN,Hungary,Death within 30 days,2007,209.0
12602,HUN,Hungary,Death within 30 days,2008,179.0
12603,HUN,Hungary,Death within 30 days,2009,156.0
12604,HUN,Hungary,Death within 30 days,2010,137.0
12605,HUN,Hungary,Death within 30 days,2011,146.0
12606,HUN,Hungary,Death within 30 days,2012,121.0
12607,HUN,Hungary,Death within 30 days,2013,135.0
12608,HUN,Hungary,Death within 30 days,2014,155.0
12609,HUN,Hungary,Death within 30 days,2015,144.0
12610,HUN,Hungary,Death within 30 days,2016,159.0
12611,HUN,Hungary,Death within 30 days,2017,181.0
12612,HUN,Hungary,Death within 30 days,2018,186.0
12613,HUN,Hungary,Death within 30 days,2000,13.258718750571001
12614,HUN,Hungary,Death within 30 days,2001,16.051987727996
12615,HUN,Hungary,Death within 30 days,2002,14.884835831859
12616,HUN,Hungary,Death within 30 days,2003,14.87899592431
12617,HUN,Hungary,Death within 30 days,2004,13.655884473769998
12618,HUN,Hungary,Death within 30 days,2005,13.057817607643
12619,HUN,Hungary,Death within 30 days,2006,13.578825079587
12620,HUN,Hungary,Death within 30 days,2007,13.020849557478002
12621,HUN,Hungary,Death within 30 days,2008,11.022880173903001
12622,HUN,Hungary,Death within 30 days,2009,9.5105829621564
12623,HUN,Hungary,Death within 30 days,2010,8.235731895066
12624,HUN,Hungary,Death within 30 days,2011,8.7365772364291
12625,HUN,Hungary,Death within 30 days,2012,7.2199408800213005
12626,HUN,Hungary,Death within 30 days,2013,7.9333597778659
12627,HUN,Hungary,Death within 30 days,2014,8.9501683497795
12628,HUN,Hungary,Death within 30 days,2015,8.1621918205769
12629,HUN,Hungary,Death within 30 days,2016,8.8501535418148
12630,HUN,Hungary,Death within 30 days,2017,9.9003077300071
12631,HUN,Hungary,Death within 30 days,2018,10.043386349094
12632,ISL,Iceland,Death within 30 days,2000,6.0
12633,ISL,Iceland,Death within 30 days,2001,3.0
12634,ISL,Iceland,Death within 30 days,2002,8.0
12635,ISL,Iceland,Death within 30 days,2003,7.0
12636,ISL,Iceland,Death within 30 days,2004,4.0
12637,ISL,Iceland,Death within 30 days,2005,2.0
12638,ISL,Iceland,Death within 30 days,2006,4.0
12639,ISL,Iceland,Death within 30 days,2007,3.0
12640,ISL,Iceland,Death within 30 days,2008,4.0
12641,ISL,Iceland,Death within 30 days,2009,3.0
12642,ISL,Iceland,Death within 30 days,2010,2.0
12643,ISL,Iceland,Death within 30 days,2011,2.0
12644,ISL,Iceland,Death within 30 days,2012,4.0
12645,ISL,Iceland,Death within 30 days,2013,2.0
12646,ISL,Iceland,Death within 30 days,2014,0.0
12647,ISL,Iceland,Death within 30 days,2015,5.0
12648,ISL,Iceland,Death within 30 days,2016,6.0
12649,ISL,Iceland,Death within 30 days,2017,3.0
12650,ISL,Iceland,Death within 30 days,2018,3.0
12651,ISL,Iceland,Death within 30 days,2000,18.571251702365
12652,ISL,Iceland,Death within 30 days,2001,9.148851819096699
12653,ISL,Iceland,Death within 30 days,2002,24.003120405653
12654,ISL,Iceland,Death within 30 days,2003,20.715575153147
12655,ISL,Iceland,Death within 30 days,2004,11.712687769026001
12656,ISL,Iceland,Death within 30 days,2005,5.7818507704316
12657,ISL,Iceland,Death within 30 days,2006,11.415850908987
12658,ISL,Iceland,Death within 30 days,2007,8.419162012741
12659,ISL,Iceland,Death within 30 days,2008,10.986294597489998
12660,ISL,Iceland,Death within 30 days,2009,8.0703736583004
12661,ISL,Iceland,Death within 30 days,2010,5.2536184296935
12662,ISL,Iceland,Death within 30 days,2011,5.1055573992291
12663,ISL,Iceland,Death within 30 days,2012,9.920142850057
12664,ISL,Iceland,Death within 30 days,2013,4.798809895145999
12665,ISL,Iceland,Death within 30 days,2014,0.0
12666,ISL,Iceland,Death within 30 days,2015,11.225612357154
12667,ISL,Iceland,Death within 30 days,2016,13.02281162503
12668,ISL,Iceland,Death within 30 days,2017,6.3236441053098
12669,ISL,Iceland,Death within 30 days,2018,6.1245738317375
12670,IRL,Ireland,Death within 30 days,2000,44.0
12671,IRL,Ireland,Death within 30 days,2001,47.0
12672,IRL,Ireland,Death within 30 days,2002,61.0
12673,IRL,Ireland,Death within 30 days,2003,52.0
12674,IRL,Ireland,Death within 30 days,2004,61.0
12675,IRL,Ireland,Death within 30 days,2005,56.0
12676,IRL,Ireland,Death within 30 days,2006,66.0
12677,IRL,Ireland,Death within 30 days,2007,58.0
12678,IRL,Ireland,Death within 30 days,2008,47.0
12679,IRL,Ireland,Death within 30 days,2009,26.0
12680,IRL,Ireland,Death within 30 days,2010,30.0
12681,IRL,Ireland,Death within 30 days,2011,37.0
12682,IRL,Ireland,Death within 30 days,2012,36.0
12683,IRL,Ireland,Death within 30 days,2013,46.0
12684,IRL,Ireland,Death within 30 days,2014,43.0
12685,IRL,Ireland,Death within 30 days,2015,31.0
12686,IRL,Ireland,Death within 30 days,2016,45.0
12687,IRL,Ireland,Death within 30 days,2017,34.0
12688,IRL,Ireland,Death within 30 days,2018,30.0
12689,IRL,Ireland,Death within 30 days,2000,10.377505342057
12690,IRL,Ireland,Death within 30 days,2001,10.967701286488
12691,IRL,Ireland,Death within 30 days,2002,14.04061189447
12692,IRL,Ireland,Death within 30 days,2003,11.806670314625
12693,IRL,Ireland,Death within 30 days,2004,13.623856489423002
12694,IRL,Ireland,Death within 30 days,2005,12.265020817683
12695,IRL,Ireland,Death within 30 days,2006,14.301408688756
12696,IRL,Ireland,Death within 30 days,2007,12.37048317401
12697,IRL,Ireland,Death within 30 days,2008,9.7837581288459
12698,IRL,Ireland,Death within 30 days,2009,5.2545102897458
12699,IRL,Ireland,Death within 30 days,2010,5.8787104460765
12700,IRL,Ireland,Death within 30 days,2011,7.0226718419329
12701,IRL,Ireland,Death within 30 days,2012,6.615202838657
12702,IRL,Ireland,Death within 30 days,2013,8.1791591468781
12703,IRL,Ireland,Death within 30 days,2014,7.3599890455976995
12704,IRL,Ireland,Death within 30 days,2015,5.1251444546764
12705,IRL,Ireland,Death within 30 days,2016,7.2055453877304005
12706,IRL,Ireland,Death within 30 days,2017,5.2589491072934
12707,IRL,Ireland,Death within 30 days,2018,4.4866656297484
12708,ISR,Israel,Death within 30 days,2000,92.0
12709,ISR,Israel,Death within 30 days,2001,97.0
12710,ISR,Israel,Death within 30 days,2002,100.0
12711,ISR,Israel,Death within 30 days,2003,81.0
12712,ISR,Israel,Death within 30 days,2004,81.0
12713,ISR,Israel,Death within 30 days,2005,79.0
12714,ISR,Israel,Death within 30 days,2006,86.0
12715,ISR,Israel,Death within 30 days,2007,72.0
12716,ISR,Israel,Death within 30 days,2008,78.0
12717,ISR,Israel,Death within 30 days,2009,63.0
12718,ISR,Israel,Death within 30 days,2010,75.0
12719,ISR,Israel,Death within 30 days,2011,71.0
12720,ISR,Israel,Death within 30 days,2012,58.0
12721,ISR,Israel,Death within 30 days,2013,53.0
12722,ISR,Israel,Death within 30 days,2014,68.0
12723,ISR,Israel,Death within 30 days,2015,101.0
12724,ISR,Israel,Death within 30 days,2016,86.0
12725,ISR,Israel,Death within 30 days,2017,95.0
12726,ISR,Israel,Death within 30 days,2018,78.0
12727,ISR,Israel,Death within 30 days,2005,11.482558139535
12728,ISR,Israel,Death within 30 days,2006,12.320916905444
12729,ISR,Israel,Death within 30 days,2008,10.955056179775
12730,ISR,Israel,Death within 30 days,2009,8.58310626703
12731,ISR,Israel,Death within 30 days,2010,9.965717930319698
12732,ISR,Israel,Death within 30 days,2011,9.050350541746301
12733,ISR,Israel,Death within 30 days,2012,7.1261825777122
12734,ISR,Israel,Death within 30 days,2013,6.2426383981154
12735,ISR,Israel,Death within 30 days,2014,7.7053824362606
12736,ISR,Israel,Death within 30 days,2015,10.765295246215999
12737,ISR,Israel,Death within 30 days,2016,8.789860997546999
12738,ISR,Israel,Death within 30 days,2017,9.518084360284501
12739,ISR,Israel,Death within 30 days,2018,7.5202468183571
12740,ITA,Italy,Death within 30 days,2000,1437.0
12741,ITA,Italy,Death within 30 days,2001,1369.0
12742,ITA,Italy,Death within 30 days,2002,1461.0
12743,ITA,Italy,Death within 30 days,2003,1379.0
12744,ITA,Italy,Death within 30 days,2004,1293.0
12745,ITA,Italy,Death within 30 days,2005,1199.0
12746,ITA,Italy,Death within 30 days,2006,1220.0
12747,ITA,Italy,Death within 30 days,2007,1105.0
12748,ITA,Italy,Death within 30 days,2008,1099.0
12749,ITA,Italy,Death within 30 days,2009,1111.0
12750,ITA,Italy,Death within 30 days,2010,1064.0
12751,ITA,Italy,Death within 30 days,2011,1038.0
12752,ITA,Italy,Death within 30 days,2012,1068.0
12753,ITA,Italy,Death within 30 days,2013,1011.0
12754,ITA,Italy,Death within 30 days,2014,1056.0
12755,ITA,Italy,Death within 30 days,2015,1088.0
12756,ITA,Italy,Death within 30 days,2016,1045.0
12757,ITA,Italy,Death within 30 days,2017,1109.0
12758,ITA,Italy,Death within 30 days,2018,1061.0
12759,ITA,Italy,Death within 30 days,2000,13.937645862750001
12760,ITA,Italy,Death within 30 days,2001,13.041207739676
12761,ITA,Italy,Death within 30 days,2002,13.702968967230001
12762,ITA,Italy,Death within 30 days,2003,12.712993342964001
12763,ITA,Italy,Death within 30 days,2004,11.706925936898001
12764,ITA,Italy,Death within 30 days,2005,10.611816820039001
12765,ITA,Italy,Death within 30 days,2006,10.582651287241
12766,ITA,Italy,Death within 30 days,2007,9.445809646505301
12767,ITA,Italy,Death within 30 days,2008,9.279697861819098
12768,ITA,Italy,Death within 30 days,2009,9.278025943398198
12769,ITA,Italy,Death within 30 days,2010,8.8051866521646
12770,ITA,Italy,Death within 30 days,2011,8.52826470682
12771,ITA,Italy,Death within 30 days,2012,8.6332177441402
12772,ITA,Italy,Death within 30 days,2013,7.9985259294252
12773,ITA,Italy,Death within 30 days,2014,8.1137511023868
12774,ITA,Italy,Death within 30 days,2015,8.230531124948701
12775,ITA,Italy,Death within 30 days,2016,7.816149796024701
12776,ITA,Italy,Death within 30 days,2017,8.1974786654889
12777,ITA,Italy,Death within 30 days,2018,7.7761050479235
12778,JPN,Japan,Death within 30 days,2000,3741.0
12779,JPN,Japan,Death within 30 days,2001,3788.0
12780,JPN,Japan,Death within 30 days,2002,3754.0
12781,JPN,Japan,Death within 30 days,2003,3684.0
12782,JPN,Japan,Death within 30 days,2004,3627.0
12783,JPN,Japan,Death within 30 days,2005,3465.0
12784,JPN,Japan,Death within 30 days,2006,3307.0
12785,JPN,Japan,Death within 30 days,2007,3238.0
12786,JPN,Japan,Death within 30 days,2008,2974.0
12787,JPN,Japan,Death within 30 days,2009,2988.0
12788,JPN,Japan,Death within 30 days,2010,3010.0
12789,JPN,Japan,Death within 30 days,2011,2788.0
12790,JPN,Japan,Death within 30 days,2012,2761.0
12791,JPN,Japan,Death within 30 days,2013,2775.0
12792,JPN,Japan,Death within 30 days,2014,2635.0
12793,JPN,Japan,Death within 30 days,2015,2739.0
12794,JPN,Japan,Death within 30 days,2016,2645.0
12795,JPN,Japan,Death within 30 days,2017,2506.0
12796,JPN,Japan,Death within 30 days,2018,2386.0
12797,JPN,Japan,Death within 30 days,2000,17.000681663258
12798,JPN,Japan,Death within 30 days,2001,16.563907472998
12799,JPN,Japan,Death within 30 days,2002,15.88792957508
12800,JPN,Japan,Death within 30 days,2003,15.153634157377
12801,JPN,Japan,Death within 30 days,2004,14.580318379161
12802,JPN,Japan,Death within 30 days,2005,13.450042698548
12803,JPN,Japan,Death within 30 days,2006,12.429994361961999
12804,JPN,Japan,Death within 30 days,2007,11.789550336791999
12805,JPN,Japan,Death within 30 days,2008,10.54086623662
12806,JPN,Japan,Death within 30 days,2009,10.300961836798
12807,JPN,Japan,Death within 30 days,2010,10.211004817152
12808,JPN,Japan,Death within 30 days,2011,9.371428571428599
12809,JPN,Japan,Death within 30 days,2012,8.9671971419292
12810,JPN,Japan,Death within 30 days,2013,8.6990595611285
12811,JPN,Japan,Death within 30 days,2014,7.9843645839646
12812,JPN,Japan,Death within 30 days,2015,8.0868024800709
12813,JPN,Japan,Death within 30 days,2016,7.6462765957447
12814,JPN,Japan,Death within 30 days,2017,7.128634010354401
12815,JPN,Japan,Death within 30 days,2018,6.7067686080504
12816,KOR,Korea,Death within 30 days,2000,1853.0
12817,KOR,Korea,Death within 30 days,2001,1581.0
12818,KOR,Korea,Death within 30 days,2002,1595.0
12819,KOR,Korea,Death within 30 days,2003,1707.0
12820,KOR,Korea,Death within 30 days,2004,1730.0
12821,KOR,Korea,Death within 30 days,2005,1700.0
12822,KOR,Korea,Death within 30 days,2006,1731.0
12823,KOR,Korea,Death within 30 days,2007,1786.0
12824,KOR,Korea,Death within 30 days,2008,1735.0
12825,KOR,Korea,Death within 30 days,2009,1826.0
12826,KOR,Korea,Death within 30 days,2010,1752.0
12827,KOR,Korea,Death within 30 days,2011,1724.0
12828,KOR,Korea,Death within 30 days,2012,1864.0
12829,KOR,Korea,Death within 30 days,2013,1833.0
12830,KOR,Korea,Death within 30 days,2014,1815.0
12831,KOR,Korea,Death within 30 days,2015,1814.0
12832,KOR,Korea,Death within 30 days,2016,1732.0
12833,KOR,Korea,Death within 30 days,2017,1767.0
12834,KOR,Korea,Death within 30 days,2018,1682.0
12835,KOR,Korea,Death within 30 days,2000,54.580265095729
12836,KOR,Korea,Death within 30 days,2001,44.186696478479995
12837,KOR,Korea,Death within 30 days,2002,42.28525980912
12838,KOR,Korea,Death within 30 days,2003,43.019153225806
12839,KOR,Korea,Death within 30 days,2004,41.367766618843
12840,KOR,Korea,Death within 30 days,2005,38.786219484371
12841,KOR,Korea,Death within 30 days,2006,37.654992386339
12842,KOR,Korea,Death within 30 days,2007,37.515680546208
12843,KOR,Korea,Death within 30 days,2008,34.779352570826
12844,KOR,Korea,Death within 30 days,2009,35.272169408405
12845,KOR,Korea,Death within 30 days,2010,32.649355426809
12846,KOR,Korea,Death within 30 days,2011,31.259184878678003
12847,KOR,Korea,Death within 30 days,2012,32.323350030841
12848,KOR,Korea,Death within 30 days,2013,30.435061988401
12849,KOR,Korea,Death within 30 days,2014,28.914506415833998
12850,KOR,Korea,Death within 30 days,2015,27.732050300496997
12851,KOR,Korea,Death within 30 days,2016,25.632362367015
12852,KOR,Korea,Death within 30 days,2017,25.006863796798
12853,KOR,Korea,Death within 30 days,2018,22.815565587291
12854,LTU,Lithuania,Death within 30 days,2009,65.0
12855,LTU,Lithuania,Death within 30 days,2010,62.0
12856,LTU,Lithuania,Death within 30 days,2011,66.0
12857,LTU,Lithuania,Death within 30 days,2012,49.0
12858,LTU,Lithuania,Death within 30 days,2013,54.0
12859,LTU,Lithuania,Death within 30 days,2014,51.0
12860,LTU,Lithuania,Death within 30 days,2015,70.0
12861,LTU,Lithuania,Death within 30 days,2016,46.0
12862,LTU,Lithuania,Death within 30 days,2017,55.0
12863,LTU,Lithuania,Death within 30 days,2018,41.0
12864,LTU,Lithuania,Death within 30 days,2009,11.866749186215
12865,LTU,Lithuania,Death within 30 days,2010,11.378318064365
12866,LTU,Lithuania,Death within 30 days,2011,12.103273935599999
12867,LTU,Lithuania,Death within 30 days,2012,9.0184104407426
12868,LTU,Lithuania,Death within 30 days,2013,9.9594613038041
12869,LTU,Lithuania,Death within 30 days,2014,9.3967818785825
12870,LTU,Lithuania,Death within 30 days,2015,12.794385092714
12871,LTU,Lithuania,Death within 30 days,2016,8.3860958530756
12872,LTU,Lithuania,Death within 30 days,2017,9.996419464300999
12873,LTU,Lithuania,Death within 30 days,2018,7.4302687401345
12874,LUX,Luxembourg,Death within 30 days,2000,10.0
12875,LUX,Luxembourg,Death within 30 days,2001,7.0
12876,LUX,Luxembourg,Death within 30 days,2002,5.0
12877,LUX,Luxembourg,Death within 30 days,2003,6.0
12878,LUX,Luxembourg,Death within 30 days,2004,14.0
12879,LUX,Luxembourg,Death within 30 days,2005,8.0
12880,LUX,Luxembourg,Death within 30 days,2006,3.0
12881,LUX,Luxembourg,Death within 30 days,2007,7.0
12882,LUX,Luxembourg,Death within 30 days,2008,4.0
12883,LUX,Luxembourg,Death within 30 days,2009,9.0
12884,LUX,Luxembourg,Death within 30 days,2010,3.0
12885,LUX,Luxembourg,Death within 30 days,2011,3.0
12886,LUX,Luxembourg,Death within 30 days,2012,9.0
12887,LUX,Luxembourg,Death within 30 days,2013,9.0
12888,LUX,Luxembourg,Death within 30 days,2014,2.0
12889,LUX,Luxembourg,Death within 30 days,2015,8.0
12890,LUX,Luxembourg,Death within 30 days,2016,12.0
12891,LUX,Luxembourg,Death within 30 days,2017,4.0
12892,LUX,Luxembourg,Death within 30 days,2018,3.0
12893,LUX,Luxembourg,Death within 30 days,2000,16.154044972860998
12894,LUX,Luxembourg,Death within 30 days,2001,11.487085234172001
12895,LUX,Luxembourg,Death within 30 days,2002,8.074674590614
12896,LUX,Luxembourg,Death within 30 days,2003,9.540619186185198
12897,LUX,Luxembourg,Death within 30 days,2004,21.999434300261
12898,LUX,Luxembourg,Death within 30 days,2005,12.316218920790998
12899,LUX,Luxembourg,Death within 30 days,2006,4.5454545454545
12900,LUX,Luxembourg,Death within 30 days,2007,10.474494605635
12901,LUX,Luxembourg,Death within 30 days,2008,5.909030475824701
12902,LUX,Luxembourg,Death within 30 days,2009,13.063926145271001
12903,LUX,Luxembourg,Death within 30 days,2010,4.2828998086971
12904,LUX,Luxembourg,Death within 30 days,2011,4.2203590118733
12905,LUX,Luxembourg,Death within 30 days,2012,12.284844596716
12906,LUX,Luxembourg,Death within 30 days,2013,11.990886925936
12907,LUX,Luxembourg,Death within 30 days,2014,2.5848476232326
12908,LUX,Luxembourg,Death within 30 days,2015,10.020040080160001
12909,LUX,Luxembourg,Death within 30 days,2016,14.641824371317
12910,LUX,Luxembourg,Death within 30 days,2017,4.7544335092474
12911,LUX,Luxembourg,Death within 30 days,2018,3.4799554565702002
12912,NLD,Netherlands,Death within 30 days,2000,235.0
12913,NLD,Netherlands,Death within 30 days,2001,222.0
12914,NLD,Netherlands,Death within 30 days,2002,213.0
12915,NLD,Netherlands,Death within 30 days,2003,221.0
12916,NLD,Netherlands,Death within 30 days,2004,199.0
12917,NLD,Netherlands,Death within 30 days,2005,188.0
12918,NLD,Netherlands,Death within 30 days,2006,210.0
12919,NLD,Netherlands,Death within 30 days,2007,181.0
12920,NLD,Netherlands,Death within 30 days,2008,170.0
12921,NLD,Netherlands,Death within 30 days,2009,187.0
12922,NLD,Netherlands,Death within 30 days,2010,154.0
12923,NLD,Netherlands,Death within 30 days,2011,188.0
12924,NLD,Netherlands,Death within 30 days,2012,187.0
12925,NLD,Netherlands,Death within 30 days,2013,164.0
12926,NLD,Netherlands,Death within 30 days,2014,173.0
12927,NLD,Netherlands,Death within 30 days,2015,176.0
12928,NLD,Netherlands,Death within 30 days,2016,198.0
12929,NLD,Netherlands,Death within 30 days,2017,190.0
12930,NLD,Netherlands,Death within 30 days,2000,10.917831932289
12931,NLD,Netherlands,Death within 30 days,2001,10.209238809272
12932,NLD,Netherlands,Death within 30 days,2002,9.6874809547763
12933,NLD,Netherlands,Death within 30 days,2003,9.952910573323699
12934,NLD,Netherlands,Death within 30 days,2004,8.8399105525433
12935,NLD,Netherlands,Death within 30 days,2005,8.2143777827297
12936,NLD,Netherlands,Death within 30 days,2006,9.0111003883784
12937,NLD,Netherlands,Death within 30 days,2007,7.6424450419532
12938,NLD,Netherlands,Death within 30 days,2008,7.0398446927439
12939,NLD,Netherlands,Death within 30 days,2009,7.5652910917686
12940,NLD,Netherlands,Death within 30 days,2010,6.0669858268908
12941,NLD,Netherlands,Death within 30 days,2011,7.244852108675901
12942,NLD,Netherlands,Death within 30 days,2012,6.884192421645401
12943,NLD,Netherlands,Death within 30 days,2013,5.806656056537
12944,NLD,Netherlands,Death within 30 days,2014,5.9266384928661004
12945,NLD,Netherlands,Death within 30 days,2015,5.8516766217207
12946,NLD,Netherlands,Death within 30 days,2016,6.4175116390325
12947,NLD,Netherlands,Death within 30 days,2017,6.013305229043599
12948,NZL,New Zealand,Death within 30 days,2000,76.0
12949,NZL,New Zealand,Death within 30 days,2001,70.0
12950,NZL,New Zealand,Death within 30 days,2002,61.0
12951,NZL,New Zealand,Death within 30 days,2003,66.0
12952,NZL,New Zealand,Death within 30 days,2004,62.0
12953,NZL,New Zealand,Death within 30 days,2005,56.0
12954,NZL,New Zealand,Death within 30 days,2006,72.0
12955,NZL,New Zealand,Death within 30 days,2007,62.0
12956,NZL,New Zealand,Death within 30 days,2008,52.0
12957,NZL,New Zealand,Death within 30 days,2009,56.0
12958,NZL,New Zealand,Death within 30 days,2010,69.0
12959,NZL,New Zealand,Death within 30 days,2011,55.0
12960,NZL,New Zealand,Death within 30 days,2012,71.0
12961,NZL,New Zealand,Death within 30 days,2013,54.0
12962,NZL,New Zealand,Death within 30 days,2014,59.0
12963,NZL,New Zealand,Death within 30 days,2015,60.0
12964,NZL,New Zealand,Death within 30 days,2016,50.0
12965,NZL,New Zealand,Death within 30 days,2017,70.0
12966,NZL,New Zealand,Death within 30 days,2018,82.0
12967,NZL,New Zealand,Death within 30 days,2000,16.759283761136
12968,NZL,New Zealand,Death within 30 days,2001,15.28384279476
12969,NZL,New Zealand,Death within 30 days,2002,13.034188034188
12970,NZL,New Zealand,Death within 30 days,2003,13.807531380753
12971,NZL,New Zealand,Death within 30 days,2004,12.757201646091001
12972,NZL,New Zealand,Death within 30 days,2005,11.281906642223001
12973,NZL,New Zealand,Death within 30 days,2006,14.035087719298
12974,NZL,New Zealand,Death within 30 days,2007,11.802779364173
12975,NZL,New Zealand,Death within 30 days,2008,9.719081173018301
12976,NZL,New Zealand,Death within 30 days,2009,10.212641791589
12977,NZL,New Zealand,Death within 30 days,2010,12.123128821421002
12978,NZL,New Zealand,Death within 30 days,2011,9.3581977812564
12979,NZL,New Zealand,Death within 30 days,2012,11.612692181878
12980,NZL,New Zealand,Death within 30 days,2013,8.4992523805776
12981,NZL,New Zealand,Death within 30 days,2014,9.0710617754682
12982,NZL,New Zealand,Death within 30 days,2015,8.897720700547199
12983,NZL,New Zealand,Death within 30 days,2016,7.1598361829481
12984,NZL,New Zealand,Death within 30 days,2017,9.6821488837865
12985,NZL,New Zealand,Death within 30 days,2018,10.977977106901
12986,NOR,Norway,Death within 30 days,2000,61.0
12987,NOR,Norway,Death within 30 days,2001,67.0
12988,NOR,Norway,Death within 30 days,2002,51.0
12989,NOR,Norway,Death within 30 days,2003,53.0
12990,NOR,Norway,Death within 30 days,2004,55.0
12991,NOR,Norway,Death within 30 days,2005,42.0
12992,NOR,Norway,Death within 30 days,2006,64.0
12993,NOR,Norway,Death within 30 days,2007,51.0
12994,NOR,Norway,Death within 30 days,2008,48.0
12995,NOR,Norway,Death within 30 days,2009,37.0
12996,NOR,Norway,Death within 30 days,2010,42.0
12997,NOR,Norway,Death within 30 days,2011,37.0
12998,NOR,Norway,Death within 30 days,2012,28.0
12999,NOR,Norway,Death within 30 days,2013,44.0
13000,NOR,Norway,Death within 30 days,2014,47.0
13001,NOR,Norway,Death within 30 days,2015,24.0
13002,NOR,Norway,Death within 30 days,2016,31.0
13003,NOR,Norway,Death within 30 days,2017,32.0
13004,NOR,Norway,Death within 30 days,2018,31.0
13005,NOR,Norway,Death within 30 days,2000,8.9307675189449
13006,NOR,Norway,Death within 30 days,2001,9.8699814090798
13007,NOR,Norway,Death within 30 days,2002,7.546376925250901
13008,NOR,Norway,Death within 30 days,2003,7.868451370001299
13009,NOR,Norway,Death within 30 days,2004,8.1558932260117
13010,NOR,Norway,Death within 30 days,2005,6.1972496016053995
13011,NOR,Norway,Death within 30 days,2006,9.377715324798599
13012,NOR,Norway,Death within 30 days,2007,7.438772340019
13013,NOR,Norway,Death within 30 days,2008,6.9233298908999
13014,NOR,Norway,Death within 30 days,2009,5.2496268508482
13015,NOR,Norway,Death within 30 days,2010,5.8117571847848
13016,NOR,Norway,Death within 30 days,2011,4.9848903930384
13017,NOR,Norway,Death within 30 days,2012,3.6457668740413998
13018,NOR,Norway,Death within 30 days,2013,5.5652948214932
13019,NOR,Norway,Death within 30 days,2014,5.7827506699378
13020,NOR,Norway,Death within 30 days,2015,2.8766216954807997
13021,NOR,Norway,Death within 30 days,2016,3.6260999657274997
13022,NOR,Norway,Death within 30 days,2017,3.6578869758647996
